1. Pozisyon;1. Kuvvet;2. Pozisyon;2. Kuvvet;3. Pozisyon;3. Kuvvet;4. Pozisyon;4. Kuvvet;5. Pozisyon;5. Kuvvet;6. Pozisyon;6. Kuvvet;7. Pozisyon;7. Kuvvet;8. Pozisyon;8. Kuvvet;9. Pozisyon;9. Kuvvet;10. Pozisyon;10. Kuvvet;11. Pozisyon;11. Kuvvet;12. Pozisyon;12. Kuvvet
0;0;0;0;320,755899;5887,507324;320,756433;5783,373535;0;0;321,005419;5716,099121;321,005342;5677,355957;0;0;321,252954;5663,963867;321,252725;5640,283691;321,253374;5620,092285;321,252954;5601,885742
0;0;0;0;321,005304;5937,006348;321,005266;5831,832031;0;0;321,253259;5767,813477;321,252916;5727,353027;0;0;321,476457;5714,004395;321,476877;5691,191406;321,476114;5671,12207;321,476534;5652,952148
0;0;0;0;321,253183;5991,647949;321,252802;5885,831055;0;0;321,476419;5817,859375;321,476839;5778,108887;0;0;321,677301;5760,948242;321,67692;5736,84082;321,677377;5716,352051;321,67711;5697,818359
0;0;0;0;321,476267;6042,796875;321,476457;5936,397949;0;0;321,677339;5867,01123;321,676958;5826,186523;0;0;321,857202;5805,066895;321,857775;5782,191895;321,857927;5761,55127;321,857889;5742,787109
0;0;0;0;321,677912;6094,29248;321,677454;5987,70752;0;0;321,857736;5910,899414;321,857927;5870,366211;0;0;322,021234;5844,852051;322,021158;5820,441895;322,021044;5799,680176;322,021082;5780,731445
0;0;0;0;321,857622;6138,488281;321,85705;6031,210937;0;0;322,021578;5952,694824;322,021234;5910,802734;0;0;322,15925;5881,680664;322,159517;5857,989258;322,159364;5837,015625;322,159097;5818,232422
0;0;0;0;322,02112;6181,398926;322,021311;6074,248535;0;0;322,159174;5988,693359;322,158792;5947,84375;0;0;322,285402;5912,65625;322,285555;5887,97998;322,285898;5866,974121;322,285974;5847,797363
0;0;0;0;322,158525;6216,600586;322,158907;6109,776855;0;0;322,285745;6021,719238;322,285669;5979,470215;0;0;322,388513;5940,98291;322,388399;5917,149902;322,388284;5896,105957;322,388132;5877,149902
0;0;0;0;322,286508;6249,76416;322,286165;6143,467285;0;0;322,388399;6048,643555;322,388513;6007,326172;0;0;322,466333;5963,152832;322,465761;5938,28125;322,465952;5917,122559;322,465608;5897,791504
0;0;0;0;322,388399;6276,033691;322,387979;6169,817871;0;0;322,464922;6072,081543;322,465647;6030,046387;0;0;322,531679;5980,34375;322,531908;5956,496094;322,532442;5935,458008;322,532022;5916,441895
0;0;0;0;322,46538;6299,044922;322,465418;6193,82666;0;0;322,532709;6087,714844;322,532175;6046,557129;0;0;322,576921;5992,456543;322,577417;5967,638672;322,576769;5946,653809;322,576998;5927,376465
0;0;0;0;322,532518;6312,57373;322,533205;6208,231934;0;0;322,577913;6101,075684;322,577532;6059,336426;0;0;322,597788;5999,921875;322,597673;5976,427246;322,596796;5955,358887;322,597139;5936,278809
